Provider Id,Provider Zip Code,Provider State,Zip Latitude,Zip Longitude
330395,11691,NY,40.600020,-73.75962
330396,11206,NY,40.702348,-73.94288
330397,11213,NY,40.670937,-73.93459
330399,10457,NY,40.846745,-73.89861
330401,11787,NY,40.853343,-73.20777
340001,28025,NC,35.400407,-80.56574
340002,28801,NC,35.595661,-82.55632
340003,27030,NC,36.493760,-80.62336
340004,27261,NC,35.950436,-79.99345
340008,28352,NC,34.779227,-79.45745
340010,27534,NC,35.377069,-77.92463
340011,28777,NC,35.910932,-82.07366
340013,28139,NC,35.361333,-81.98377
340014,27103,NC,36.066545,-80.30733
340015,28144,NC,35.679639,-80.46645
340016,28779,NC,35.372730,-83.20772
340017,28791,NC,35.345487,-82.49673
340020,27330,NC,35.458804,-79.16415
340021,28150,NC,35.315118,-81.55584
340023,28792,NC,35.353837,-82.41625
340024,28328,NC,35.000056,-78.33424
340027,28501,NC,35.260895,-77.56469
340028,28302,NC,35.042389,-78.84124
340030,27710,NC,35.963994,-78.93602
340032,28052,NC,35.248787,-81.21420
340036,27549,NC,36.062239,-78.24953
340037,28086,NC,35.241188,-81.36140
340038,27889,NC,35.560439,-77.03459
340039,28677,NC,35.765719,-80.89810
340040,27835,NC,35.626653,-77.37896
340041,28645,NC,35.934783,-81.54476
340042,28540,NC,34.755669,-77.45590
340047,27157,NC,36.039398,-80.26171
340049,27704,NC,36.034561,-78.86892
340050,28359,NC,34.620874,-78.98986
340051,28607,NC,36.212770,-81.66255
340053,28233,NC,35.192919,-80.66822
340055,28690,NC,35.740368,-81.56804
340060,27288,NC,36.505996,-79.74935
340061,27514,NC,35.915083,-79.02939
340064,28659,NC,36.169604,-81.11615
340068,28472,NC,34.312063,-78.70773
340069,27610,NC,35.767829,-78.58610
340070,27216,NC,36.072336,-79.46980
340071,28334,NC,35.302419,-78.60120
340073,27609,NC,35.844753,-78.63263
340075,28655,NC,35.742752,-81.71625
340084,28170,NC,34.985423,-80.08543
340085,27360,NC,35.871000,-80.08603
340087,28752,NC,35.709124,-82.01719
340090,27577,NC,35.506459,-78.34446
340091,27401,NC,36.071135,-79.77468
340096,27293,NC,35.775789,-80.23174
340097,28621,NC,36.283497,-80.84586
340098,28207,NC,35.197643,-80.82752
340099,27910,NC,36.293352,-76.98612
340106,28345,NC,34.879186,-79.69001
340107,27886,NC,35.905299,-77.54056
340109,27909,NC,36.293192,-76.23692
340113,28203,NC,35.208992,-80.85539
340114,27607,NC,35.807458,-78.70086
340115,28374,NC,35.195417,-79.46496
340116,28601,NC,35.759932,-81.33012
340119,28001,NC,35.351477,-80.19879
340120,28349,NC,34.977225,-77.94761
340123,27204,NC,35.686122,-79.82919
340126,27893,NC,35.715315,-77.91989
340127,27565,NC,36.340501,-78.61595
340129,28117,NC,35.571827,-80.89228
340130,28110,NC,35.031947,-80.56002
340131,28560,NC,35.119674,-77.01509
340132,27536,NC,36.340681,-78.39425
340133,27892,NC,35.824061,-77.08093
340141,28402,NC,34.235219,-77.94134
340142,28557,NC,34.729839,-76.75219
340143,28602,NC,35.707010,-81.35340
340144,28687,NC,36.339420,-81.03564
340145,28092,NC,35.473447,-81.24094
340147,27804,NC,35.973773,-77.82694
340148,27103,NC,36.066545,-80.30733
340151,27870,NC,36.448592,-77.67144
340153,28207,NC,35.197643,-80.82752
340155,27704,NC,36.034561,-78.86892
340156,28719,NC,35.503590,-83.29698
340158,28462,NC,33.974251,-78.30961
340159,27573,NC,36.414739,-78.97375
340160,28906,NC,35.091332,-84.09018
340166,28262,NC,35.321279,-80.74050
340168,28401,NC,34.235219,-77.94134
340171,28106,NC,35.116851,-80.71640
340173,27511,NC,35.755651,-78.77508
340183,28078,NC,35.409544,-80.86362
340184,28721,NC,35.600890,-82.93536
350002,58501,ND,46.839620,-100.77230
350006,58701,ND,48.199830,-101.28579
350011,58122,ND,46.812118,-96.83900
350015,58506,ND,46.821260,-100.78131
350019,58201,ND,47.899217,-97.05896
350063,58316,ND,48.837507,-99.76388
350070,58104,ND,46.812118,-96.83900
360001,45255,OH,39.066112,-84.32227
360002,44805,OH,40.867016,-82.31514
360003,45267,OH,39.066112,-84.32227
360006,43214,OH,40.053063,-83.01881
360008,45662,OH,38.762824,-82.94294
360009,45804,OH,40.722550,-84.08979
360010,44622,OH,40.537509,-81.48791
360011,43302,OH,40.589747,-83.12173
360012,43081,OH,40.109513,-82.91606
360013,45365,OH,40.284855,-84.15974
360014,45701,OH,39.322847,-82.09728
360016,45236,OH,39.205109,-84.39512
360017,43215,OH,39.965131,-83.00431
360019,44203,OH,41.017522,-81.61616
360020,44309,OH,41.081755,-81.51813
360025,44870,OH,41.426460,-82.71083
360026,45385,OH,39.682836,-83.92144
360027,44307,OH,41.069605,-81.54591
360029,43402,OH,41.388519,-83.65795
360032,45885,OH,40.550005,-84.39308
360035,43222,OH,39.958664,-83.02856
360036,44691,OH,40.800086,-81.95726
360037,44115,OH,41.493501,-81.67125
360039,43701,OH,39.949377,-82.00492
360040,43050,OH,40.385636,-82.48254
360041,44129,OH,41.397701,-81.73575
360044,45331,OH,40.094141,-84.63574
360046,45056,OH,39.498751,-84.74070
360048,43699,OH,41.657099,-83.54525
360051,45409,OH,39.725705,-84.18927
360052,45406,OH,39.784108,-84.23841
360054,45631,OH,38.825478,-82.22755
360055,44482,OH,41.205342,-80.85756
360056,45014,OH,39.330356,-84.55277
360058,45828,OH,40.480128,-84.64678
360059,44109,OH,41.448951,-81.70342
360064,44501,OH,41.369527,-80.96327
360065,44857,OH,41.236357,-82.60185
360066,45801,OH,40.759451,-84.08458
360068,43606,OH,41.671761,-83.60640
360070,44708,OH,40.810931,-81.42142
360071,45891,OH,40.874092,-84.57871
360072,43130,OH,39.712887,-82.61216
360074,43560,OH,41.706383,-83.71020
360075,44143,OH,41.550318,-81.48175
360076,45005,OH,39.550241,-84.30870
360077,44111,OH,41.459399,-81.78174
360078,44266,OH,41.159224,-81.23143
360079,45429,OH,39.687459,-84.15595
360080,43935,OH,40.103877,-80.73327
360081,43616,OH,41.646398,-83.46933
360082,44119,OH,41.586749,-81.54584
360084,44710,OH,40.791108,-81.41672
360085,43210,OH,40.003681,-83.02148
360086,45504,OH,39.941827,-83.83702
360087,44113,OH,41.484688,-81.70125
360089,44883,OH,41.120710,-83.17658
360090,43537,OH,41.576992,-83.67200
360091,44256,OH,41.139849,-81.85646
360092,43040,OH,40.255973,-83.36391
360095,45840,OH,41.037325,-83.64576
360096,43920,OH,40.641545,-80.57469
360098,44077,OH,41.716094,-81.23960
360101,44112,OH,41.534101,-81.57558
360107,44811,OH,41.257163,-82.84296
360109,43812,OH,40.270198,-81.86761
360112,43608,OH,41.678248,-83.53257
360113,45238,OH,39.112169,-84.60849
360115,44146,OH,41.389371,-81.52709
360116,45121,OH,38.877520,-83.90215
360118,44903,OH,40.766589,-82.51869
360121,43506,OH,41.471569,-84.55459
360123,44145,OH,41.454439,-81.92865
360125,44004,OH,41.871212,-80.79178
360130,44001,OH,41.386533,-82.23419
360131,44601,OH,40.917908,-81.11641
360132,45013,OH,39.409188,-84.60321
360133,45405,OH,39.788458,-84.21111
360134,45220,OH,39.144260,-84.51986
360137,44106,OH,41.507751,-81.60883
360141,44501,OH,41.369527,-80.96327
360143,44125,OH,41.414403,-81.60793
360144,44122,OH,41.472881,-81.52209
360145,44035,OH,41.369846,-82.10874
360147,45750,OH,39.426551,-81.44373
360148,44654,OH,40.542339,-81.87856
360150,44223,OH,41.148600,-81.51241
360151,44646,OH,40.805131,-81.50101
360152,43228,OH,39.954363,-83.12300
360153,43906,OH,40.015580,-80.76343
360155,44130,OH,41.378051,-81.77945
360156,43420,OH,41.353070,-83.11217
360159,45601,OH,39.330460,-82.97228
360161,44481,OH,41.205342,-80.85756
360163,45219,OH,39.127210,-84.50988
360170,43113,OH,39.598236,-82.94285
360172,44053,OH,41.431875,-82.20658
360174,45373,OH,40.036525,-84.20629
360175,45177,OH,39.463476,-83.84446
360179,45242,OH,39.242559,-84.36042
360180,44195,OH,41.321827,-81.67659
360185,44460,OH,40.898658,-80.86094
360189,43140,OH,39.892676,-83.43643
360192,44024,OH,41.574171,-81.19473
360195,44281,OH,41.037664,-81.73368
360197,43311,OH,40.365923,-83.75816
360203,43725,OH,40.025859,-81.59243
360210,43015,OH,40.295925,-83.06968
360211,43952,OH,40.371185,-80.63426
360212,44107,OH,41.480881,-81.80036
360218,43055,OH,40.079115,-82.40054
360230,44124,OH,41.513752,-81.47281
360234,45239,OH,39.207558,-84.57299
360236,45103,OH,39.082894,-84.15319
360239,45342,OH,39.631525,-84.27074
360247,43230,OH,40.039963,-82.87855
360259,43616,OH,41.646398,-83.46933
360262,43623,OH,41.707649,-83.64363
360263,45804,OH,40.722550,-84.08979
360266,43054,OH,40.080252,-82.82462
360269,45011,OH,39.404856,-84.52271
360270,43512,OH,41.290370,-84.36539
360274,45408,OH,39.741558,-84.22362
360276,44512,OH,41.032675,-80.66467
360347,43055,OH,40.079115,-82.40054
360348,43016,OH,40.089811,-83.13983
360351,44310,OH,41.107655,-81.50091
360352,44512,OH,41.032675,-80.66467
360354,45069,OH,39.343757,-84.40249
360355,45502,OH,39.926617,-83.81280
360356,43420,OH,41.353070,-83.11217
360359,44122,OH,41.472881,-81.52209
370001,74104,OK,36.146143,-95.95414
370002,73801,OK,36.433665,-99.40838
370004,74355,OK,36.880746,-94.87142
370006,74601,OK,36.707393,-97.10167
370007,73858,OK,36.226355,-99.89028
370008,73070,OK,35.228649,-97.45629
370011,73036,OK,35.519046,-97.95534
370013,73120,OK,35.579488,-97.56496
370014,74702,OK,34.009209,-96.38612
370015,74361,OK,36.294174,-95.30295
370016,73701,OK,36.411133,-97.85026
370018,74006,OK,36.733398,-95.92404
370019,73644,OK,35.405935,-99.41658
370020,74820,OK,34.780243,-96.68761
370022,73523,OK,34.638773,-99.31787
370023,73533,OK,34.502833,-97.95185
370025,74401,OK,35.739681,-95.40711
370026,73701,OK,36.411133,-97.85026
370028,73112,OK,35.517857,-97.57284
370029,73601,OK,35.508248,-98.96917
370030,74631,OK,36.800787,-97.29289
370032,73112,OK,35.517857,-97.57284
370034,74501,OK,34.944399,-95.75709
370036,73550,OK,34.688567,-99.90944
370037,73101,OK,35.506204,-97.74814
370039,74017,OK,36.327143,-95.61192
370040,74953,OK,35.052793,-94.61829
370041,74010,OK,35.843486,-96.38183
370047,73401,OK,34.184742,-97.12655
370048,74745,OK,33.883578,-94.83154
370049,74076,OK,36.149394,-97.05784
370051,73542,OK,34.410061,-98.96701
370054,73018,OK,35.040526,-97.94723
370056,73505,OK,34.613973,-98.46255
370057,74447,OK,35.628612,-95.97340
370065,74301,OK,36.631673,-95.17303
370072,74578,OK,34.886021,-95.29859
370078,74127,OK,36.160341,-96.03435
370080,73717,OK,36.804875,-98.69707
370083,74523,OK,34.229335,-95.61603
370089,74465,OK,35.923658,-94.97185
370091,74136,OK,36.059495,-95.93922
370093,73117,OK,35.476457,-97.47411
370094,73110,OK,35.459478,-97.39721
370097,73505,OK,34.613973,-98.46255
370099,74023,OK,35.973286,-96.75751
370100,74743,OK,34.010943,-95.51651
370103,73662,OK,35.321815,-99.65314
370106,73109,OK,35.433660,-97.52496
370112,74955,OK,35.467031,-94.78647
370113,74344,OK,36.599689,-94.76673
370114,74104,OK,36.146143,-95.95414
370138,73942,OK,36.739447,-101.48851
370139,73077,OK,36.308588,-97.28809
370149,74804,OK,35.375188,-96.93162
370153,73651,OK,35.018385,-99.09374
370156,73075,OK,34.741677,-97.22846
370158,73080,OK,35.017656,-97.39646
370166,74467,OK,35.961019,-95.36110
370171,74464,OK,35.923658,-94.97185
370172,74571,OK,34.729815,-95.03625
370173,74017,OK,36.327143,-95.61192
370178,74960,OK,35.815628,-94.65023
370180,74820,OK,34.780243,-96.68761
370183,74437,OK,35.447961,-95.95038
370192,73120,OK,35.579488,-97.56496
370201,73129,OK,35.431361,-97.49267
370202,74133,OK,36.043090,-95.88417
370203,73159,OK,35.386411,-97.55731
370206,73134,OK,35.612359,-97.57152
370210,74137,OK,36.025405,-95.92953
370211,73099,OK,35.506204,-97.74814
370212,73139,OK,35.388461,-97.52713
370215,73120,OK,35.579488,-97.56496
370216,74132,OK,36.051893,-96.02752
370218,74133,OK,36.043090,-95.88417
370220,73109,OK,35.433660,-97.52496
370222,73114,OK,35.568806,-97.52544
370225,73034,OK,35.683768,-97.44686
370227,74055,OK,36.278298,-95.83050
370228,74055,OK,36.278298,-95.83050
370229,74868,OK,35.249655,-96.65915
370232,74402,OK,35.739681,-95.40711
370234,73135,OK,35.400170,-97.43249
370235,74012,OK,36.045907,-95.80694
380001,97015,OR,45.416785,-122.52859
380002,97527,OR,42.405162,-123.36240
380004,97225,OR,45.497856,-122.76988
380005,97520,OR,42.169751,-122.61772
380007,97227,OR,45.543831,-122.67497
380009,97223,OR,45.438840,-122.78224
380014,97330,OR,44.608694,-123.27520
380017,97210,OR,45.534839,-122.70950
380018,97504,OR,42.334496,-122.83547
380020,97477,OR,44.061057,-123.01769
380021,97123,OR,45.491024,-122.95745
380022,97321,OR,44.635395,-123.08960
380025,97030,OR,45.507752,-122.43230
380029,97381,OR,45.003489,-122.78012
380033,97401,OR,44.060920,-123.08275
380037,97132,OR,45.310304,-122.97200
380038,97045,OR,45.344246,-122.58464
380040,97756,OR,44.272796,-121.19173
380047,97701,OR,44.091256,-121.29769
380050,97601,OR,42.282428,-121.88447
380051,97301,OR,44.926644,-122.98694
380052,97914,OR,44.057074,-116.99148
380056,97383,OR,44.798379,-122.76010
380060,97216,OR,45.515674,-122.56087
380061,97213,OR,45.537040,-122.59979
380071,97128,OR,45.210104,-123.20747
380075,97504,OR,42.334496,-122.83547
380082,97222,OR,45.442634,-122.61833
380089,97062,OR,45.373991,-122.77127
380090,97420,OR,43.357357,-124.21086
380091,97015,OR,45.416785,-122.52859
380102,97477,OR,44.061057,-123.01769
390001,18510,PA,41.409180,-75.64508
390002,15132,PA,40.341919,-79.84791
390003,17815,PA,41.013364,-76.43982
390004,17011,PA,40.236139,-76.93084
390006,17822,PA,40.985594,-76.63449
390008,16117,PA,40.857663,-80.27534
390009,16544,PA,42.156157,-80.01686
390012,19446,PA,40.237206,-75.29156
390013,17837,PA,40.965348,-76.91390
390016,16105,PA,41.038205,-80.34539
390019,18071,PA,40.820558,-75.58537
390025,19122,PA,39.977662,-75.14336
390026,19118,PA,40.072360,-75.20772
390027,19140,PA,40.012212,-75.14503
390028,15219,PA,40.443819,-79.98067
390030,17901,PA,40.685140,-76.21390
390031,17901,PA,40.685140,-76.21390
390032,15065,PA,40.628522,-79.72566
390035,18951,PA,40.445203,-75.34838
390036,15009,PA,40.695281,-80.32990
390037,15143,PA,40.561091,-80.15554
390039,15501,PA,40.028470,-79.11050
390041,15401,PA,39.898220,-79.73110
390042,15301,PA,40.170663,-80.25185
390043,16901,PA,41.736343,-77.31915
390044,19603,PA,40.329992,-75.91962
390045,17701,PA,41.256736,-77.01080
390046,17403,PA,39.952198,-76.71328
390048,17044,PA,40.595359,-77.57740
390049,18015,PA,40.601261,-75.37542
390050,15212,PA,40.460669,-80.01144
390052,16830,PA,41.026239,-78.43838
390056,16652,PA,40.498403,-77.99417
390057,18960,PA,40.361206,-75.31101
390058,17015,PA,40.203458,-77.19987
390061,17604,PA,40.032630,-76.33328
390062,16673,PA,40.328843,-78.39897
390063,16550,PA,42.156157,-80.01686
390065,17325,PA,39.827337,-77.22904
390066,17042,PA,40.319770,-76.42344
390067,17105,PA,40.258972,-76.85922
390068,17543,PA,40.164049,-76.29946
390070,19007,PA,40.108943,-74.85548
390071,17745,PA,41.146432,-77.42658
390072,18603,PA,41.061356,-76.24934
390073,16601,PA,40.526319,-78.40082
390076,19320,PA,39.978456,-75.82275
390079,18840,PA,41.983801,-76.52578
390080,19111,PA,40.057661,-75.08018
390081,19026,PA,39.949962,-75.30184
390084,17801,PA,40.856105,-76.77124
390086,15801,PA,41.125563,-78.74648
390090,15224,PA,40.463463,-79.94612
390091,16346,PA,41.378236,-79.68640
390093,16214,PA,41.199396,-79.37196
390095,18407,PA,41.583517,-75.51015
390096,19605,PA,40.390943,-75.93750
390097,19046,PA,40.098110,-75.10949
390100,17604,PA,40.032630,-76.33328
390101,17403,PA,39.952198,-76.71328
390102,15215,PA,40.497701,-79.91570
390104,16735,PA,41.628726,-78.80734
390107,15237,PA,40.552768,-80.03227
390108,19401,PA,40.123708,-75.33843
390110,15905,PA,40.302374,-78.93802
390111,19104,PA,39.961612,-75.19957
390112,15963,PA,40.228222,-78.81978
390113,16335,PA,41.637502,-80.15214
390114,15213,PA,40.443269,-79.95487
390115,19114,PA,40.064257,-75.00155
390116,19401,PA,40.123708,-75.33843
390117,15537,PA,40.003997,-78.36456
390118,16701,PA,41.943791,-78.65448
390119,18510,PA,41.409180,-75.64508
390122,16354,PA,41.622203,-79.69298
390123,19464,PA,40.253496,-75.63481
390125,18431,PA,41.600320,-75.25102
390127,19460,PA,40.126271,-75.52341
390130,16646,PA,40.670162,-78.70932
390132,19130,PA,39.968262,-75.17222
390133,18105,PA,40.601996,-75.52104
390137,18764,PA,41.283280,-75.89369
390138,17268,PA,39.766281,-77.57241
390139,19010,PA,40.023710,-75.32764
390142,19141,PA,40.035778,-75.14470
390145,15601,PA,40.298765,-79.54126
390146,16365,PA,41.853225,-79.15521
390147,15063,PA,40.196694,-79.92642
390150,15370,PA,39.892235,-80.17983
390151,17201,PA,39.931123,-77.66139
390153,19301,PA,40.042252,-75.48357
390154,15857,PA,41.437600,-78.54272
390156,19023,PA,39.916262,-75.26517
390157,15136,PA,40.471618,-80.07695
390160,15317,PA,40.268190,-80.16222
390162,18042,PA,40.681798,-75.22082
390163,16201,PA,40.809467,-79.49922
390164,15213,PA,40.443269,-79.95487
390168,16001,PA,40.877664,-79.91130
390173,15701,PA,40.626307,-79.16146
390174,19107,PA,39.952112,-75.15853
390178,16125,PA,41.403462,-80.37424
390179,19380,PA,39.983108,-75.59332
390180,19013,PA,39.846970,-75.37444
390183,18218,PA,40.822234,-75.91011
390184,15425,PA,40.024138,-79.58414
390185,18201,PA,40.958434,-75.98519
390189,17866,PA,40.791328,-76.56393
390192,18657,PA,41.535917,-75.95006
390194,18235,PA,40.828682,-75.70596
390195,19096,PA,39.992345,-75.27624
390197,18102,PA,40.607747,-75.47930
390198,16509,PA,42.074056,-80.06927
390199,15767,PA,40.954059,-78.97017
390201,18301,PA,41.052199,-75.15936
390203,18901,PA,40.317473,-75.12854
390204,19152,PA,40.059611,-75.04837
390211,16146,PA,41.230106,-80.49896
390217,15666,PA,40.150143,-79.52492
390219,15650,PA,40.299646,-79.38845
390220,19390,PA,39.820841,-75.84233
390222,19063,PA,39.916078,-75.40251
390223,19104,PA,39.961612,-75.19957
390225,17522,PA,40.174994,-76.17619
390226,19107,PA,39.952112,-75.15853
390228,15243,PA,40.372669,-80.07120
390231,19001,PA,40.127907,-75.12695
390233,17331,PA,39.795301,-76.97727
390236,18848,PA,41.762543,-76.45298
390237,18501,PA,41.525207,-75.20779
390256,17033,PA,40.277923,-76.64340
390258,19047,PA,40.173563,-74.91203
390263,18017,PA,40.645665,-75.36926
390265,15236,PA,40.342869,-79.97929
390266,16127,PA,41.169987,-80.08174
390267,15146,PA,40.431034,-79.76526
390268,16803,PA,40.802661,-77.89936
390270,18711,PA,41.283280,-75.89369
390272,19401,PA,40.123708,-75.33843
390278,19408,PA,40.092941,-75.37525
390290,19102,PA,39.952962,-75.16558
390304,19128,PA,40.038944,-75.22104
390307,16154,PA,41.330028,-80.42771
390312,19124,PA,40.017362,-75.08769
390313,17921,PA,40.763568,-76.34824
390314,18017,PA,40.645665,-75.36926
390316,19610,PA,40.335023,-75.97099
390321,18104,PA,40.601996,-75.52104
390322,19020,PA,40.103860,-74.93734
390323,15301,PA,40.170663,-80.25185
390325,17402,PA,39.976898,-76.67785
410001,2860,RI,41.872099,-71.39007
410004,2908,RI,41.839296,-71.43802
410005,2904,RI,41.859199,-71.43142
410006,2840,RI,41.488002,-71.31262
410007,2902,RI,41.514950,-71.68484
410008,2879,RI,41.423601,-71.52322
410009,2886,RI,41.705478,-71.45119
410010,2905,RI,41.788300,-71.40431
410011,2895,RI,42.001731,-71.50722
410012,2906,RI,41.836350,-71.39427
410013,2891,RI,41.354881,-71.80387
420002,29730,SC,34.914611,-81.01250
420004,29425,SC,32.981952,-80.07363
420005,29536,SC,34.413907,-79.36512
420007,29303,SC,34.980636,-81.95665
420009,29672,SC,34.736907,-82.94599
420010,29550,SC,34.386728,-80.08256
420011,29671,SC,34.912476,-82.71136
420015,29640,SC,34.849655,-82.59365
420016,29812,SC,33.226172,-81.36031
420018,29203,SC,34.066271,-81.02492
420019,29706,SC,34.720597,-81.21429
420020,29440,SC,33.389340,-79.32638
420023,29601,SC,34.848301,-82.40578
420026,29204,SC,34.027955,-81.00008
420027,29621,SC,34.523657,-82.62509
420030,29488,SC,32.899890,-80.67195
420033,29650,SC,34.911469,-82.25178
420036,29720,SC,34.729073,-80.76005
420037,29681,SC,34.762693,-82.24512
420038,29325,SC,34.470115,-81.86761
420039,29379,SC,34.714045,-81.60496
420043,29340,SC,35.036530,-81.62497
420048,29020,SC,34.278935,-80.59142
420049,29526,SC,33.850218,-79.01692
420051,29506,SC,34.201299,-79.71722
420053,29108,SC,34.282877,-81.61641
420054,29512,SC,34.657694,-79.69151
420055,29574,SC,34.194685,-79.25775
420056,29003,SC,33.272026,-81.03203
420057,29540,SC,34.388055,-79.89135
420062,29520,SC,34.688620,-79.92315
420064,29569,SC,34.046247,-78.90080
420065,29414,SC,32.821238,-80.05353
420066,29560,SC,33.859815,-79.75420
420067,29902,SC,32.421594,-80.67505
420068,29115,SC,33.487767,-80.85640
420069,29102,SC,33.647611,-80.21281
420070,29150,SC,33.916418,-80.35738
420071,29646,SC,34.169781,-82.15474
420072,29944,SC,32.822292,-81.05236
420073,29169,SC,33.990952,-81.08956
420078,29605,SC,34.798035,-82.39289
420079,29406,SC,32.918757,-80.02280
420080,29925,SC,32.868065,-81.10998
420082,29801,SC,33.569885,-81.71368
420083,29307,SC,34.982424,-81.85729
420085,29577,SC,33.698101,-78.89604
420086,29220,SC,34.075611,-81.17611
420087,29401,SC,32.779126,-79.93550
420089,29464,SC,32.813518,-79.85899
420091,29505,SC,34.142119,-79.74311
420098,29576,SC,33.568115,-79.03226
420101,29927,SC,32.277216,-81.07847
420102,29615,SC,34.866801,-82.31739
420103,29651,SC,34.937356,-82.22117
420104,29466,SC,32.876020,-79.79148
430005,57201,SD,44.916657,-97.11346
430008,57006,SD,44.305418,-96.79060
430012,57078,SD,42.888538,-97.40958
430013,57301,SD,43.711862,-98.03185
430014,57401,SD,45.469320,-98.49646
430015,57501,SD,44.425356,-100.29145
430016,57117,SD,43.544375,-96.65801
430027,57117,SD,43.544375,-96.65801
430048,57783,SD,44.488370,-103.87853
430077,57701,SD,44.085288,-103.21335
430081,57770,SD,43.046493,-102.57323
430084,57570,SD,43.232817,-100.90791
430089,57049,SD,42.524771,-96.49955
430090,57105,SD,43.525226,-96.73297
430091,57703,SD,44.051640,-103.13061
430092,57401,SD,45.469320,-98.49646
430095,57108,SD,43.488472,-96.72258
430096,57078,SD,42.888538,-97.40958
440001,37650,TN,36.128301,-82.42730
440002,38301,TN,35.607580,-88.81959
440003,37066,TN,36.388997,-86.45480
440006,37207,TN,36.215535,-86.77317
440007,37355,TN,35.500068,-86.08414
440008,38351,TN,35.658409,-88.40535
440009,38555,TN,35.929314,-85.05926
440010,38485,TN,35.343716,-87.75739
440011,37804,TN,35.781607,-83.93591
440012,37620,TN,36.561341,-82.16869
440015,37920,TN,35.923517,-83.89042
440016,38344,TN,35.995802,-88.41385
440017,37662,TN,36.547133,-82.55408
440018,37643,TN,36.355251,-82.18843
440020,38478,TN,35.204983,-87.01246
440025,37745,TN,36.229928,-82.81406
440029,37067,TN,35.921811,-86.79520
440030,37814,TN,36.225565,-83.30799
440031,37748,TN,35.930801,-84.53135
440032,37857,TN,36.413437,-82.96804
440033,37766,TN,36.388766,-84.08164
440034,37830,TN,35.992691,-84.27044
440035,37040,TN,36.528448,-87.34142
440039,37232,TN,36.190205,-86.80078
440040,37096,TN,35.614320,-87.87486
440046,37055,TN,36.065779,-87.40831
440047,38382,TN,35.973431,-88.95035
440048,38120,TN,35.124818,-89.86562
440049,38104,TN,35.133825,-90.00463
440050,37743,TN,36.102325,-82.85446
440051,38375,TN,35.165045,-88.59327
440053,37129,TN,35.896645,-86.42425
440054,37331,TN,35.325991,-84.53015
440056,37760,TN,36.109404,-83.48325
440057,37879,TN,36.465808,-83.52357
440058,37398,TN,35.192829,-86.14045
440059,38501,TN,36.183200,-85.52054
440060,38358,TN,35.916722,-88.76628
440061,38237,TN,36.353928,-88.84191
440063,37604,TN,36.312633,-82.38020
440064,37347,TN,35.065007,-85.61818
440065,37172,TN,36.513979,-86.86892
440067,37814,TN,36.225565,-83.30799
440068,37371,TN,35.363968,-84.70392
440070,38363,TN,35.660880,-88.11840
440072,38024,TN,36.038042,-89.38613
440073,38401,TN,35.619784,-87.03565
440081,37862,TN,35.818653,-83.59197
440082,37205,TN,36.113558,-86.86207
440083,38556,TN,36.409385,-84.93393
440084,37874,TN,35.598659,-84.46613
440091,37404,TN,35.030474,-85.27490
440102,37334,TN,35.136177,-86.57433
440104,37403,TN,35.046173,-85.29880
440109,38372,TN,35.180947,-88.18946
440110,37772,TN,35.800329,-84.23281
440111,37208,TN,36.174806,-86.80252
440115,38343,TN,35.825299,-88.90218
440120,37917,TN,35.991982,-83.91859
440125,37916,TN,35.955732,-83.93271
440130,38261,TN,36.426933,-89.07270
440131,38019,TN,35.560622,-89.64201
440132,38242,TN,36.300311,-88.32891
440133,37236,TN,36.190205,-86.80078
440137,37160,TN,35.470660,-86.45974
440141,38551,TN,36.547412,-85.48904
440144,37388,TN,35.357522,-86.21484
440148,37166,TN,35.922583,-85.80108
440150,37076,TN,36.180507,-86.60111
440151,37110,TN,35.687286,-85.78700
440152,38103,TN,35.146131,-90.05340
440153,37821,TN,35.963276,-83.20116
440156,37404,TN,35.030474,-85.27490
440159,38118,TN,35.048455,-89.92426
440161,37203,TN,36.152607,-86.78927
440168,38068,TN,35.275036,-89.32907
440173,37923,TN,35.928997,-84.07543
440174,38012,TN,35.590558,-89.26090
440175,38464,TN,35.259613,-87.37522
440176,37660,TN,36.547133,-82.55408
440180,37762,TN,36.578257,-84.13698
440181,38008,TN,35.255430,-88.98751
440182,38201,TN,36.133065,-88.52246
440183,38119,TN,35.082936,-89.84892
440184,37601,TN,36.331006,-82.33860
440185,37311,TN,35.146362,-84.88723
440186,37030,TN,36.264959,-85.94893
440187,38570,TN,36.376289,-85.32585
440189,38305,TN,35.693101,-88.80653
440192,38583,TN,35.943026,-85.45113
440193,37087,TN,36.240331,-86.29271
440194,37075,TN,36.311047,-86.61173
440197,37211,TN,36.079259,-86.72584
440200,37190,TN,35.813335,-86.05538
440218,37203,TN,36.152607,-86.78927
440227,37167,TN,35.968513,-86.52231
440228,38133,TN,35.208709,-89.80518
450002,79902,TX,31.775458,-106.49450
450005,77630,TX,30.089757,-93.77408
450007,78028,TX,30.042529,-99.15152
450010,76301,TX,33.916497,-98.47132
450011,77802,TX,30.655348,-96.34056
450015,75235,TX,32.828128,-96.84612
450018,77555,TX,29.221289,-94.94455
450021,75246,TX,32.791878,-96.77365
450023,77901,TX,28.806417,-96.99356
450024,79905,TX,31.768758,-106.43047
450028,78520,TX,25.928274,-97.51618
450029,78044,TX,27.538658,-99.38274
450032,75670,TX,32.547424,-94.37958
450033,78550,TX,26.206602,-97.68776
450034,77702,TX,30.085112,-94.12607
450035,77002,TX,29.755578,-95.36531
